Accord_ID,Accord_Name,Accord_Category,Note_ID,Note_Name,Note_Role,Layer,Importance_Weight,Typical_Presence,Blend_Compatibility,Stability_Class
ACC-0002,Aldehydic,Fresh,NOTE-0501,Rose Absolute,Support,Heart,3,0.7,0.9,High
ACC-0002,Aldehydic,Fresh,NOTE-0492,Jasmine Absolute,Modifier,Heart,2,0.6,0.85,High
ACC-0063,Ozonic,Fresh,NOTE-0651,Floralozone,Driver,Top/Heart,5,0.9,0.85,High
ACC-0063,Ozonic,Fresh,NOTE-0652,Aquozone,Driver,Top,4,0.85,0.85,High
ACC-0063,Ozonic,Fresh,NOTE-0497,Calone,Support,Top/Heart,4,0.8,0.85,High
ACC-0063,Ozonic,Fresh,NOTE-0474,Aldehyde C-11,Support,Top,3,0.7,0.85,High
ACC-0063,Ozonic,Fresh,NOTE-0639,Helional,Support,Heart,3,0.65,0.9,High
ACC-0063,Ozonic,Fresh,NOTE-0021,Ambroxan,Modifier,Base,2,0.6,0.95,High
ACC-0005,Animalic,Animalic,NOTE-0609,Muscone,Driver,Base,5,0.85,0.75,Medium
ACC-0005,Animalic,Animalic,NOTE-0610,Civetone,Driver,Base,4,0.8,0.7,Medium
ACC-0005,Animalic,Animalic,NOTE-0611,Castoreum Absolute,Support,Base,3,0.7,0.75,Medium
ACC-0005,Animalic,Animalic,NOTE-0615,Costus Oil,Support,Base,3,0.65,0.7,Medium
ACC-0005,Animalic,Animalic,NOTE-0653,Indole,Support,Heart,2,0.6,0.75,Medium
ACC-0005,Animalic,Animalic,NOTE-0455,Labdanum Absolute,Modifier,Base,2,0.7,0.85,Medium
ACC-0022,Citrus,Fresh,NOTE-0449,Bergamot Oil,Driver,Top,5,0.95,0.95,High
ACC-0022,Citrus,Fresh,NOTE-0490,Lemon Oil,Driver,Top,4,0.9,0.95,High
ACC-0022,Citrus,Fresh,NOTE-0654,Mandarin Oil,Support,Top,3,0.8,0.95,High
ACC-0022,Citrus,Fresh,NOTE-0526,Grapefruit Oil,Support,Top,3,0.75,0.9,High
ACC-0022,Citrus,Fresh,NOTE-0491,Petitgrain Oil,Support,Top,2,0.7,0.9,High
ACC-0022,Citrus,Fresh,NOTE-0530,Neroli Oil,Modifier,Top/Heart,2,0.65,0.9,High
ACC-0036,Fruity,Fruity,NOTE-0599,Raspberry Ketone,Driver,Top/Heart,5,0.85,0.85,High
ACC-0036,Fruity,Fruity,NOTE-0655,Aldehyde C-14,Driver,Heart,4,0.8,0.9,High
ACC-0036,Fruity,Fruity,NOTE-0656,Apple Lactone,Support,Top/Heart,3,0.75,0.9,High
ACC-0036,Fruity,Fruity,NOTE-0504,Damascenone,Support,Heart,3,0.7,0.85,High
ACC-0036,Fruity,Fruity,NOTE-0551,Ethyl Butyrate,Support,Top,2,0.65,0.85,High
ACC-0036,Fruity,Fruity,NOTE-0456,Vanillin,Modifier,Base,2,0.6,0.95,High
ACC-0295,Powdery Musk,Floral,NOTE-0506,Helvetolide,Driver,Base,5,0.9,0.95,High
ACC-0295,Powdery Musk,Floral,NOTE-0608,Tonalid,Driver,Base,4,0.85,0.9,High
ACC-0295,Powdery Musk,Floral,NOTE-0484,Heliotropin,Support,Base,4,0.8,0.9,High
ACC-0295,Powdery Musk,Floral,NOTE-0527,Orris Butter,Support,Base,3,0.75,0.85,High
ACC-0295,Powdery Musk,Floral,NOTE-0524,Benzyl Salicylate,Support,Heart/Base,3,0.7,0.9,High
ACC-0295,Powdery Musk,Floral,NOTE-0456,Vanillin,Modifier,Base,2,0.65,0.95,High
ACC-0017,Caramel,Gourmand,NOTE-0495,Ethyl Maltol,Driver,Base,5,0.95,0.9,High
ACC-0017,Caramel,Gourmand,NOTE-0657,Maltol,Driver,Base,4,0.85,0.9,High
ACC-0017,Caramel,Gourmand,NOTE-0658,Maple Lactone,Support,Base,4,0.8,0.85,High
ACC-0017,Caramel,Gourmand,NOTE-0456,Vanillin,Support,Base,3,0.9,0.95,High
ACC-0017,Caramel,Gourmand,NOTE-0496,Tonka Bean Absolute,Support,Base,3,0.75,0.9,High
ACC-0017,Caramel,Gourmand,NOTE-0309,Peru Balsam,Modifier,Base,2,0.7,0.9,High
ACC-0087,Vanilla,Gourmand,NOTE-0456,Vanillin,Driver,Base,5,0.98,0.95,High
ACC-0087,Vanilla,Gourmand,NOTE-0538,Ethyl Vanillin,Driver,Base,4,0.85,0.9,High
ACC-0087,Vanilla,Gourmand,NOTE-0496,Tonka Bean Absolute,Support,Base,4,0.8,0.9,High
ACC-0087,Vanilla,Gourmand,NOTE-0457,Benzoin Siam,Support,Base,3,0.75,0.9,High
ACC-0087,Vanilla,Gourmand,NOTE-0134,Coumarin,Support,Base,3,0.7,0.9,High
ACC-0087,Vanilla,Gourmand,NOTE-0484,Heliotropin,Modifier,Base,2,0.65,0.9,High
ACC-0296,Creamy Sandalwood,Woody,NOTE-0632,Sandalwood Oil,Driver,Base,5,0.9,0.9,High
ACC-0296,Creamy Sandalwood,Woody,NOTE-0659,Javanol,Driver,Base,4,0.85,0.9,High
ACC-0296,Creamy Sandalwood,Woody,NOTE-0461,Sandalore,Support,Base,4,0.8,0.9,High
ACC-0296,Creamy Sandalwood,Woody,NOTE-0660,Bacdanol,Support,Base,3,0.7,0.85,High
ACC-0296,Creamy Sandalwood,Woody,NOTE-0456,Vanillin,Support,Base,3,0.75,0.95,High
ACC-0296,Creamy Sandalwood,Woody,NOTE-0661,Romandolide,Modifier,Base,2,0.6,0.9,High
ACC-0297,Tonka,Gourmand,NOTE-0496,Tonka Bean Absolute,Driver,Base,5,0.95,0.9,High
ACC-0297,Tonka,Gourmand,NOTE-0134,Coumarin,Driver,Base,5,0.9,0.9,High
ACC-0297,Tonka,Gourmand,NOTE-0456,Vanillin,Support,Base,4,0.85,0.95,High
ACC-0297,Tonka,Gourmand,NOTE-0457,Benzoin Siam,Support,Base,3,0.75,0.9,High
ACC-0297,Tonka,Gourmand,NOTE-0484,Heliotropin,Support,Base,3,0.7,0.9,High
ACC-0297,Tonka,Gourmand,NOTE-0631,Cetalox,Modifier,Base,2,0.65,0.95,High
ACC-0003,Almond,Gourmand,NOTE-0484,Heliotropin,Driver,Base,5,0.95,0.9,High
ACC-0003,Almond,Gourmand,NOTE-0536,Benzaldehyde,Driver,Heart/Base,4,0.85,0.85,Medium
ACC-0003,Almond,Gourmand,NOTE-0496,Tonka Bean Absolute,Support,Base,4,0.8,0.9,High
ACC-0003,Almond,Gourmand,NOTE-0456,Vanillin,Support,Base,3,0.75,0.95,High
ACC-0003,Almond,Gourmand,NOTE-0134,Coumarin,Support,Base,3,0.7,0.9,High
ACC-0003,Almond,Gourmand,NOTE-0662,Anisaldehyde,Modifier,Heart,2,0.6,0.85,High
ACC-0024,Coconut,Gourmand,NOTE-0663,Aldehyde C-18,Driver,Base,5,0.9,0.9,High
ACC-0024,Coconut,Gourmand,NOTE-0664,Gamma-Nonalactone,Driver,Base,5,0.85,0.9,High
ACC-0024,Coconut,Gourmand,NOTE-0456,Vanillin,Support,Base,3,0.8,0.95,High
ACC-0024,Coconut,Gourmand,NOTE-0496,Tonka Bean Absolute,Support,Base,2,0.7,0.9,High
ACC-0024,Coconut,Gourmand,NOTE-0484,Heliotropin,Modifier,Base,2,0.65,0.9,High
ACC-0298,Peach,Fruity,NOTE-0655,Aldehyde C-14,Driver,Heart,5,0.95,0.9,High
ACC-0298,Peach,Fruity,NOTE-0511,Gamma-Undecalactone,Driver,Heart,5,0.9,0.9,High
ACC-0298,Peach,Fruity,NOTE-0504,Damascenone,Support,Heart,3,0.75,0.85,High
ACC-0298,Peach,Fruity,NOTE-0456,Vanillin,Support,Base,2,0.7,0.95,High
ACC-0298,Peach,Fruity,NOTE-0665,Benzyl Acetate,Modifier,Heart,2,0.65,0.9,High
ACC-0299,Creamy Floral,Floral,NOTE-0645,Tuberose Absolute,Driver,Heart,5,0.9,0.8,High
ACC-0299,Creamy Floral,Floral,NOTE-0494,Ylang Ylang Extra,Driver,Heart,4,0.85,0.85,High
ACC-0299,Creamy Floral,Floral,NOTE-0492,Jasmine Absolute,Support,Heart,4,0.8,0.85,High
ACC-0299,Creamy Floral,Floral,NOTE-0456,Vanillin,Support,Base,3,0.75,0.95,High
ACC-0299,Creamy Floral,Floral,NOTE-0524,Benzyl Salicylate,Support,Heart/Base,3,0.7,0.9,High
ACC-0299,Creamy Floral,Floral,NOTE-0666,Exaltolide,Modifier,Base,2,0.65,0.9,High
ACC-0041,Honey,Gourmand,NOTE-0574,Honey Absolute,Driver,Base,5,0.9,0.85,Medium
ACC-0041,Honey,Gourmand,NOTE-0667,Phenylacetic Acid,Driver,Base,4,0.8,0.8,Medium
ACC-0041,Honey,Gourmand,NOTE-0575,Beeswax Absolute,Support,Base,3,0.75,0.85,High
ACC-0041,Honey,Gourmand,NOTE-0456,Vanillin,Support,Base,3,0.8,0.95,High
ACC-0041,Honey,Gourmand,NOTE-0496,Tonka Bean Absolute,Support,Base,2,0.7,0.9,High
ACC-0041,Honey,Gourmand,NOTE-0493,Orange Blossom Absolute,Modifier,Heart,2,0.65,0.9,High
ACC-0054,Milky,Gourmand,NOTE-0632,Sandalwood Oil,Driver,Base,5,0.85,0.9,High
ACC-0054,Milky,Gourmand,NOTE-0663,Aldehyde C-18,Driver,Base,4,0.8,0.9,High
ACC-0054,Milky,Gourmand,NOTE-0456,Vanillin,Support,Base,4,0.85,0.95,High
ACC-0054,Milky,Gourmand,NOTE-0507,Ambrettolide,Support,Base,3,0.75,0.9,High
ACC-0054,Milky,Gourmand,NOTE-0484,Heliotropin,Support,Base,3,0.7,0.9,High
ACC-0054,Milky,Gourmand,NOTE-0087,Cashmeran,Modifier,Base,2,0.65,0.9,High
