request_id,perfume_id,primary_accord,secondary_accord,primary_in_ref,any_in_ref,ref_accord_count
REQ-05667,P000117,ACC-0183,,False,False,8
REQ-05668,P000269,ACC-0141,,False,False,4
REQ-05669,P000179,ACC-0285,,False,False,5
REQ-05670,P000222,ACC-0004,,True,True,5
REQ-05671,P000122,ACC-0063,,False,False,10
REQ-05672,P000198,ACC-0112,,False,False,4
REQ-05673,P000176,ACC-0062,,False,False,5
REQ-05674,P000355,ACC-0169,ACC-0246,False,False,4
REQ-05675,P000184,ACC-0200,ACC-0171,False,False,4
REQ-05676,P000277,ACC-0214,,False,False,4
REQ-05677,P000004,ACC-0200,ACC-0039,False,False,10
REQ-05680,P000230,ACC-0163,,False,False,5
REQ-05681,P000057,ACC-0147,,False,False,9
REQ-05684,P000330,ACC-0007,,False,False,4
REQ-05685,P000073,ACC-0209,,False,False,4
REQ-05686,P000301,ACC-0106,,False,False,5
REQ-05691,P000145,ACC-0075,,False,False,5
REQ-05692,P000242,ACC-0258,ACC-0295,False,False,4
REQ-05693,P000120,ACC-0280,,False,False,10
REQ-05694,P000092,ACC-0080,,False,False,10
REQ-05697,P000237,ACC-0199,,False,False,5
REQ-05699,P000171,ACC-0284,,False,False,5
REQ-05700,P000398,ACC-0032,,False,False,4
REQ-05701,P000271,ACC-0166,,False,False,4
REQ-05703,P000438,ACC-0204,,False,False,4
REQ-05704,P000283,ACC-0252,ACC-0172,False,False,5
REQ-05708,P000149,ACC-0245,ACC-0138,False,False,5
REQ-05709,P000332,ACC-0204,,False,False,4
REQ-05710,P000006,ACC-0167,,False,False,10
REQ-05711,P000278,ACC-0171,,False,False,4
REQ-05712,P000004,ACC-0127,,False,False,10
REQ-05714,P000343,ACC-0140,ACC-0172,False,False,4
REQ-05718,P000330,ACC-0140,ACC-0230,False,False,4
REQ-05721,P000347,ACC-0148,ACC-0209,False,False,4
REQ-05724,P000108,ACC-0285,,False,False,10
REQ-05725,P000201,ACC-0118,ACC-0007,False,False,4
REQ-05726,P000358,ACC-0283,ACC-0156,False,False,4
REQ-05727,P000157,ACC-0180,ACC-0202,False,False,10
REQ-05728,P000410,ACC-0142,ACC-0277,False,False,4
REQ-05730,P000139,ACC-0170,,False,False,8
REQ-05731,P000344,ACC-0112,ACC-0280,False,False,4
REQ-05732,P000331,ACC-0163,ACC-0248,False,False,4
REQ-05735,P000205,ACC-0181,,False,False,4
REQ-05736,P000190,ACC-0063,ACC-0106,False,False,5
REQ-05737,P000164,ACC-0180,ACC-0007,False,True,4
REQ-05738,P000099,ACC-0104,ACC-0252,False,False,9
REQ-05739,P000164,ACC-0144,ACC-0172,False,False,4
REQ-05740,P000138,ACC-0280,ACC-0227,False,False,5
REQ-05741,P000150,ACC-0075,,True,True,10
REQ-05742,P000399,ACC-0191,,False,False,4
REQ-05743,P000087,ACC-0209,,False,False,7
REQ-05744,P000238,ACC-0075,ACC-0205,False,False,5
REQ-05746,P000086,ACC-0287,,False,False,10
REQ-05747,P000342,ACC-0281,,False,False,4
REQ-05749,P000339,ACC-0108,ACC-0075,False,True,4
REQ-05752,P000322,ACC-0197,,False,False,4
REQ-05753,P000345,ACC-0267,ACC-0157,False,False,3
REQ-05754,P000284,ACC-0174,,False,False,4
REQ-05755,P000027,ACC-0166,ACC-0179,False,False,7
REQ-05756,P000074,ACC-0111,ACC-0112,False,False,8
REQ-05757,P000231,ACC-0181,,False,False,5
REQ-05758,P000026,ACC-0293,,False,False,4
REQ-05759,P000126,ACC-0239,,False,False,10
REQ-05760,P000139,ACC-0138,,False,False,8
REQ-05761,P000362,ACC-0118,,False,False,4
REQ-05763,P000329,ACC-0262,,False,False,4
REQ-05765,P000080,ACC-0285,ACC-0246,False,False,10
REQ-05766,P000389,ACC-0239,,False,False,4
REQ-05767,P000302,ACC-0205,ACC-0170,False,False,4
REQ-05768,P000363,ACC-0199,,False,False,4
REQ-05773,P000109,ACC-0167,,False,False,10
REQ-05774,P000337,ACC-0153,,False,False,4
REQ-05775,P000415,ACC-0249,ACC-0112,False,False,4
REQ-05776,P000168,ACC-0181,ACC-0267,False,False,10
REQ-05777,P000263,ACC-0132,,False,False,4
REQ-05778,P000067,ACC-0227,,False,False,8
REQ-05780,P000360,ACC-0296,,False,False,4
REQ-05781,P000372,ACC-0063,ACC-0144,False,False,4
REQ-05783,P000140,ACC-0159,,False,False,5
REQ-05784,P000258,ACC-0256,ACC-0239,False,False,4
REQ-05785,P000220,ACC-0063,,False,False,5
REQ-05791,P000445,ACC-0275,,False,False,4
REQ-05792,P000090,ACC-0131,,False,False,10
REQ-05793,P000105,ACC-0210,,False,False,6
REQ-05794,P000196,ACC-0142,ACC-0170,False,False,3
REQ-05796,P000288,ACC-0232,,False,False,4
REQ-05798,P000121,ACC-0207,,False,False,10
REQ-05802,P000324,ACC-0151,ACC-0209,False,False,4
REQ-05804,P000352,ACC-0246,ACC-0249,False,False,4
REQ-05805,P000364,ACC-0199,,False,False,4
REQ-05806,P000167,ACC-0178,ACC-0118,False,False,8
REQ-05807,P000234,ACC-0118,,False,False,5
REQ-05808,P000371,ACC-0111,,False,False,4
REQ-05809,P000396,ACC-0254,,False,False,4
REQ-05810,P000214,ACC-0142,ACC-0180,False,False,4
REQ-05811,P000245,ACC-0141,ACC-0183,False,False,4
REQ-05812,P000410,ACC-0127,,False,False,4
REQ-05813,P000335,ACC-0185,,False,False,4
REQ-05815,P000427,ACC-0151,,False,False,4
REQ-05818,P000435,ACC-0007,,False,False,4
REQ-05820,P000419,ACC-0168,,False,False,4
REQ-05821,P000426,ACC-0207,,False,False,4
REQ-05822,P000413,ACC-0280,,False,False,4
REQ-05823,P000307,ACC-0005,ACC-0200,True,True,4
REQ-05824,P000196,ACC-0039,ACC-0127,False,False,3
REQ-05826,P000163,ACC-0251,,False,False,10
REQ-05828,P000245,ACC-0120,,False,False,4
REQ-05829,P000167,ACC-0141,ACC-0206,False,False,8
REQ-05830,P000171,ACC-0075,,False,False,5
REQ-05831,P000128,ACC-0113,,False,False,8
REQ-05833,P000013,ACC-0033,,True,True,10
REQ-05834,P000263,ACC-0141,ACC-0125,False,False,4
REQ-05835,P000408,ACC-0170,,False,False,4
REQ-05836,P000417,ACC-0282,ACC-0141,False,False,4
REQ-05838,P000388,ACC-0192,ACC-0247,False,False,4
REQ-05846,P000155,ACC-0063,,False,False,8
REQ-05848,P000147,ACC-0231,,False,False,7
REQ-05851,P000272,ACC-0285,,False,False,4
REQ-05852,P000272,ACC-0100,ACC-0155,False,False,4
REQ-05853,P000351,ACC-0278,,False,False,4
REQ-05854,P000262,ACC-0112,,False,False,4
REQ-05856,P000344,ACC-0282,,False,False,4
REQ-05858,P000401,ACC-0118,,False,False,4
REQ-05859,P000391,ACC-0239,ACC-0265,False,False,4
REQ-05860,P000261,ACC-0187,ACC-0153,False,False,4
REQ-05861,P000258,ACC-0112,,False,False,4
REQ-05865,P000333,ACC-0142,ACC-0105,False,False,4
REQ-05867,P000074,ACC-0007,,False,False,8
REQ-05868,P000038,ACC-0246,ACC-0212,False,False,10
REQ-05870,P000291,ACC-0122,,False,False,5
REQ-05871,P000371,ACC-0134,ACC-0220,False,False,4
REQ-05872,P000105,ACC-0079,,False,False,6
REQ-05875,P000114,ACC-0255,,False,False,10
REQ-05876,P000163,ACC-0148,ACC-0281,False,False,10
REQ-05877,P000034,ACC-0138,,False,False,10
REQ-05878,P000305,ACC-0166,,False,False,4
REQ-05880,P000354,ACC-0249,ACC-0166,False,False,4
REQ-05882,P000340,ACC-0170,,False,False,4
REQ-05883,P000206,ACC-0258,ACC-0200,False,False,4
REQ-05887,P000155,ACC-0159,,False,False,8
REQ-05889,P000211,ACC-0034,,False,False,5
REQ-05890,P000034,ACC-0062,ACC-0288,False,False,10
REQ-05892,P000273,ACC-0082,,False,False,4
REQ-05893,P000438,ACC-0063,,False,False,4
REQ-05896,P000016,ACC-0121,,False,False,9
REQ-05898,P000050,ACC-0039,ACC-0140,True,True,6
REQ-05900,P000303,ACC-0236,,False,False,5
REQ-05902,P000112,ACC-0253,,False,False,10
REQ-05903,P000064,ACC-0128,ACC-0289,False,False,5
REQ-05904,P000261,ACC-0166,,False,False,4
REQ-05905,P000193,ACC-0181,,False,False,4
REQ-05910,P000240,ACC-0007,ACC-0022,False,False,5
REQ-05911,P000093,ACC-0190,,False,False,10
REQ-05912,P000366,ACC-0148,ACC-0283,False,False,4
REQ-05913,P000055,ACC-0174,,False,False,10
REQ-05917,P000436,ACC-0118,,False,False,4
REQ-05918,P000259,ACC-0167,,False,False,4
REQ-05921,P000392,ACC-0277,ACC-0252,False,False,4
REQ-05923,P000194,ACC-0178,,False,False,6
REQ-05925,P000095,ACC-0219,ACC-0002,False,False,10
REQ-05927,P000296,ACC-0118,ACC-0286,False,False,5
REQ-05928,P000060,ACC-0236,ACC-0112,False,False,10
REQ-05929,P000143,ACC-0287,,False,False,10
REQ-05934,P000260,ACC-0118,ACC-0007,False,False,4
REQ-05935,P000218,ACC-0039,,False,False,5
REQ-05936,P000342,ACC-0170,ACC-0264,False,False,4
REQ-05938,P000393,ACC-0294,,False,False,4
REQ-05939,P000413,ACC-0222,ACC-0157,False,False,4
REQ-05944,P000350,ACC-0130,ACC-0222,False,False,4
REQ-05945,P000062,ACC-0102,ACC-0174,False,False,10
REQ-05946,P000335,ACC-0034,ACC-0109,False,False,4
REQ-05947,P000099,ACC-0129,,False,False,9
REQ-05948,P000151,ACC-0264,,False,False,9
REQ-05949,P000175,ACC-0182,ACC-0007,False,False,5
REQ-05950,P000359,ACC-0168,,False,False,4
REQ-05952,P000181,ACC-0236,,False,False,5
REQ-05953,P000180,ACC-0112,ACC-0267,False,False,4
REQ-05954,P000181,ACC-0007,,False,False,5
REQ-05955,P000128,ACC-0147,,False,False,8
REQ-05956,P000225,ACC-0186,,False,False,5
REQ-05958,P000025,ACC-0102,ACC-0157,False,False,10
REQ-05961,P000214,ACC-0142,,False,False,4
REQ-05962,P000318,ACC-0248,,False,False,4
REQ-05966,P000222,ACC-0080,,False,False,5
REQ-05968,P000097,ACC-0171,ACC-0139,False,False,6
REQ-05969,P000083,ACC-0141,ACC-0195,False,False,7
REQ-05971,P000044,ACC-0170,,False,False,6
REQ-05973,P000285,ACC-0148,,False,False,4
REQ-05974,P000095,ACC-0112,,False,False,10
REQ-05976,P000191,ACC-0121,,False,False,5
REQ-05980,P000289,ACC-0075,ACC-0232,False,False,4
REQ-05981,P000261,ACC-0062,,False,False,4
REQ-05986,P000366,ACC-0299,,False,False,4
REQ-05988,P000373,ACC-0112,,False,False,4
REQ-05989,P000169,ACC-0022,ACC-0214,False,False,5
REQ-05990,P000180,ACC-0293,,False,False,4
REQ-05994,P000216,ACC-0112,ACC-0179,False,False,4
REQ-05995,P000070,ACC-0248,ACC-0108,False,False,10
REQ-05996,P000325,ACC-0200,,False,False,4
REQ-05997,P000098,ACC-0170,,False,False,9
REQ-05998,P000039,ACC-0100,ACC-0275,False,False,10
REQ-06000,P000130,ACC-0247,ACC-0213,False,False,6
REQ-06001,P000150,ACC-0258,ACC-0131,False,False,10
REQ-06005,P000398,ACC-0031,,False,False,4
REQ-06010,P000074,ACC-0118,ACC-0246,False,False,8
REQ-06011,P000068,ACC-0282,,False,False,5
REQ-06013,P000190,ACC-0131,,False,False,5
REQ-06016,P000071,ACC-0285,,False,False,7
REQ-06017,P000333,ACC-0295,,False,False,4
REQ-06018,P000150,ACC-0127,,False,False,10
REQ-06019,P000284,ACC-0092,,False,False,4
REQ-06020,P000294,ACC-0105,,False,False,5
REQ-06021,P000231,ACC-0140,,False,False,5
REQ-06022,P000098,ACC-0104,,False,False,9
REQ-06023,P000185,ACC-0257,,False,False,6
REQ-06024,P000239,ACC-0066,,False,False,5
REQ-06029,P000384,ACC-0172,,False,False,4
REQ-06030,P000222,ACC-0293,,False,False,5
REQ-06031,P000146,ACC-0156,ACC-0292,False,False,6
REQ-06034,P000335,ACC-0121,,False,False,4
REQ-06035,P000108,ACC-0285,ACC-0055,False,False,10
REQ-06037,P000335,ACC-0109,ACC-0063,False,False,4
REQ-06038,P000283,ACC-0186,,False,False,5
REQ-06039,P000388,ACC-0100,,False,False,4
REQ-06040,P000307,ACC-0181,ACC-0277,False,False,4
REQ-06041,P000205,ACC-0282,,False,False,4
REQ-06042,P000031,ACC-0147,ACC-0161,False,False,5
REQ-06045,P000228,ACC-0248,,False,False,5
REQ-06051,P000048,ACC-0144,,False,False,5
REQ-06053,P000069,ACC-0114,,False,False,10
REQ-06054,P000096,ACC-0051,,False,False,8
REQ-06055,P000044,ACC-0196,ACC-0170,False,False,6
REQ-06058,P000250,ACC-0257,,False,False,4
REQ-06061,P000327,ACC-0283,ACC-0182,False,False,4
REQ-06062,P000301,ACC-0289,ACC-0094,False,False,5
REQ-06063,P000443,ACC-0281,,False,False,4
REQ-06065,P000111,ACC-0144,,False,False,10
REQ-06066,P000052,ACC-0063,,False,False,10
REQ-06067,P000389,ACC-0282,,False,False,4
REQ-06068,P000033,ACC-0068,,False,False,9
REQ-06070,P000008,ACC-0055,,False,False,10
REQ-06071,P000068,ACC-0130,,False,False,5
REQ-06073,P000106,ACC-0267,,False,False,10
REQ-06082,P000112,ACC-0255,ACC-0288,False,False,10
REQ-06084,P000405,ACC-0128,,False,False,4
REQ-06085,P000233,ACC-0218,,False,False,5
REQ-06086,P000391,ACC-0022,,False,False,4
REQ-06087,P000104,ACC-0171,,False,False,10
REQ-06088,P000290,ACC-0066,,False,False,4
REQ-06089,P000440,ACC-0140,,False,False,4
REQ-06092,P000300,ACC-0277,,False,False,5
REQ-06093,P000372,ACC-0162,,False,False,4
REQ-06095,P000162,ACC-0180,,False,False,7
REQ-06096,P000159,ACC-0292,ACC-0066,False,False,10
REQ-06103,P000019,ACC-0292,ACC-0080,False,False,5
REQ-06104,P000013,ACC-0102,,False,False,10
REQ-06106,P000353,ACC-0277,,False,False,4
REQ-06109,P000221,ACC-0267,ACC-0292,False,False,5
REQ-06110,P000172,ACC-0130,ACC-0144,False,False,4
REQ-06111,P000170,ACC-0252,,False,False,6
REQ-06112,P000095,ACC-0286,ACC-0255,False,False,10
REQ-06113,P000042,ACC-0236,ACC-0123,False,False,8
REQ-06114,P000450,ACC-0184,,False,False,4
REQ-06115,P000079,ACC-0229,,False,False,10
REQ-06117,P000305,ACC-0279,,False,False,4
REQ-06119,P000360,ACC-0292,,False,False,4
REQ-06120,P000109,ACC-0239,,False,False,10
REQ-06121,P000362,ACC-0181,ACC-0259,False,False,4
REQ-06123,P000249,ACC-0155,,False,False,4
REQ-06124,P000155,ACC-0120,,False,False,8
REQ-06125,P000121,ACC-0147,,False,False,10
REQ-06126,P000307,ACC-0138,,False,False,4
REQ-06128,P000078,ACC-0118,,False,False,5
REQ-06129,P000231,ACC-0008,,False,False,5
REQ-06132,P000067,ACC-0239,,False,False,8
REQ-06133,P000235,ACC-0127,,False,False,4
REQ-06134,P000368,ACC-0170,,False,False,4
REQ-06137,P000355,ACC-0249,,False,False,4
REQ-06138,P000397,ACC-0250,,False,False,4
REQ-06139,P000139,ACC-0256,,False,False,8
REQ-06140,P000244,ACC-0095,,True,True,5
REQ-06141,P000008,ACC-0131,ACC-0066,False,False,10
REQ-06142,P000117,ACC-0285,,False,False,8
REQ-06144,P000016,ACC-0187,,False,False,9
REQ-06145,P000152,ACC-0097,ACC-0008,False,True,9
REQ-06146,P000003,ACC-0108,,False,False,10
REQ-06149,P000246,ACC-0207,,False,False,4
REQ-06151,P000208,ACC-0102,,False,False,4
REQ-06154,P000449,ACC-0185,,False,False,4
REQ-06158,P000242,ACC-0104,,False,False,4
REQ-06159,P000355,ACC-0229,,False,False,4
REQ-06162,P000300,ACC-0266,,False,False,5
REQ-06163,P000279,ACC-0144,ACC-0112,False,False,4
REQ-06166,P000392,ACC-0150,,False,False,4
REQ-06167,P000341,ACC-0138,,False,False,4
REQ-06170,P000250,ACC-0131,,False,False,4
REQ-06171,P000294,ACC-0182,ACC-0207,False,False,5
REQ-06172,P000147,ACC-0251,,False,False,7
REQ-06175,P000024,ACC-0028,ACC-0186,False,False,10
REQ-06176,P000242,ACC-0170,,False,False,4
REQ-06179,P000275,ACC-0022,ACC-0059,False,False,4
REQ-06180,P000422,ACC-0007,,False,False,4
REQ-06184,P000358,ACC-0168,,False,False,4
REQ-06185,P000115,ACC-0162,,False,False,9
REQ-06186,P000448,ACC-0248,ACC-0127,False,False,4
REQ-06187,P000110,ACC-0264,ACC-0172,False,False,10
REQ-06188,P000137,ACC-0142,,False,False,7
REQ-06189,P000430,ACC-0062,ACC-0139,False,False,4
REQ-06190,P000229,ACC-0167,,False,False,4
REQ-06192,P000429,ACC-0262,,False,False,4
REQ-06196,P000175,ACC-0193,,False,False,5
REQ-06197,P000303,ACC-0187,ACC-0123,False,False,5
REQ-06198,P000338,ACC-0239,,False,False,4
REQ-06199,P000166,ACC-0197,,False,False,10
REQ-06200,P000199,ACC-0163,,False,False,4
REQ-06202,P000095,ACC-0282,ACC-0135,False,False,10
REQ-06203,P000329,ACC-0230,ACC-0259,False,False,4
REQ-06204,P000402,ACC-0106,ACC-0109,False,False,4
REQ-06206,P000411,ACC-0215,,False,False,4
REQ-06208,P000334,ACC-0197,,False,False,4
REQ-06211,P000062,ACC-0130,,False,False,10
REQ-06214,P000117,ACC-0170,ACC-0144,False,False,8
REQ-06215,P000369,ACC-0209,ACC-0146,False,False,4
REQ-06217,P000162,ACC-0172,ACC-0121,False,False,7
REQ-06218,P000081,ACC-0022,,False,False,6
REQ-06219,P000210,ACC-0172,ACC-0112,False,False,4
REQ-06221,P000216,ACC-0281,ACC-0181,False,False,4
REQ-06224,P000354,ACC-0148,,False,False,4
REQ-06226,P000430,ACC-0285,,False,False,4
REQ-06230,P000391,ACC-0172,,False,False,4
REQ-06232,P000164,ACC-0288,,False,False,4
REQ-06233,P000326,ACC-0140,,False,False,4
REQ-06234,P000030,ACC-0149,ACC-0118,False,False,10
REQ-06235,P000097,ACC-0293,,False,False,6
REQ-06237,P000225,ACC-0105,ACC-0154,False,False,5
REQ-06239,P000169,ACC-0112,ACC-0283,False,False,5
REQ-06240,P000148,ACC-0106,,False,False,10
REQ-06242,P000342,ACC-0118,,False,False,4
REQ-06244,P000377,ACC-0207,,False,False,4
REQ-06247,P000087,ACC-0200,ACC-0236,False,False,7
REQ-06252,P000158,ACC-0145,,False,False,7
REQ-06253,P000191,ACC-0284,ACC-0196,False,False,5
REQ-06257,P000079,ACC-0142,,False,False,10
REQ-06258,P000063,ACC-0144,,False,False,6
REQ-06259,P000349,ACC-0062,ACC-0293,False,False,4
REQ-06262,P000057,ACC-0063,,False,False,9
REQ-06263,P000167,ACC-0253,,False,False,8
REQ-06264,P000337,ACC-0244,,False,False,4
REQ-06267,P000376,ACC-0177,,False,False,4
REQ-06268,P000286,ACC-0135,,False,False,4
REQ-06273,P000136,ACC-0290,,False,False,5
REQ-06274,P000229,ACC-0193,ACC-0118,False,False,4
REQ-06275,P000233,ACC-0170,ACC-0239,False,False,5
REQ-06276,P000212,ACC-0132,,False,False,5
REQ-06277,P000036,ACC-0249,ACC-0112,False,False,7
REQ-06279,P000126,ACC-0258,ACC-0123,False,False,10
REQ-06282,P000090,ACC-0051,ACC-0253,False,False,10
REQ-06284,P000330,ACC-0111,,False,False,4
REQ-06285,P000098,ACC-0200,,False,False,9
REQ-06286,P000286,ACC-0222,,False,False,4
REQ-06292,P000054,ACC-0246,,False,False,10
REQ-06293,P000002,ACC-0280,,False,False,10
REQ-06294,P000168,ACC-0130,,False,False,10
REQ-06295,P000438,ACC-0295,ACC-0145,False,False,4
REQ-06297,P000374,ACC-0181,,False,False,4
REQ-06298,P000185,ACC-0186,,False,False,6
REQ-06302,P000381,ACC-0127,,False,False,4
REQ-06304,P000410,ACC-0209,,False,False,4
REQ-06309,P000062,ACC-0169,ACC-0253,False,False,10
REQ-06311,P000443,ACC-0022,,False,False,4
REQ-06312,P000189,ACC-0111,,False,False,6
REQ-06313,P000381,ACC-0106,,False,False,4
REQ-06315,P000050,ACC-0209,ACC-0197,False,False,6
REQ-06318,P000044,ACC-0022,,True,True,6
REQ-06319,P000006,ACC-0171,ACC-0039,False,False,10
REQ-06320,P000184,ACC-0170,,False,False,4
REQ-06321,P000142,ACC-0259,,False,False,10
REQ-06323,P000342,ACC-0118,,False,False,4
REQ-06325,P000269,ACC-0166,,False,False,4
REQ-06326,P000361,ACC-0002,ACC-0128,False,False,4
REQ-06329,P000363,ACC-0283,,False,False,4
REQ-06330,P000062,ACC-0264,,False,False,10
REQ-06332,P000405,ACC-0206,ACC-0112,False,False,4
REQ-06334,P000308,ACC-0171,,False,False,4
REQ-06338,P000209,ACC-0095,,False,False,4
REQ-06339,P000016,ACC-0051,,False,False,9
REQ-06340,P000198,ACC-0279,,False,False,4
REQ-06342,P000020,ACC-0007,,False,False,5
REQ-06343,P000328,ACC-0167,,False,False,4
REQ-06344,P000315,ACC-0008,ACC-0210,False,False,4
REQ-06346,P000069,ACC-0130,,False,False,10
REQ-06348,P000388,ACC-0192,,False,False,4
REQ-06350,P000430,ACC-0131,,False,False,4
REQ-06351,P000180,ACC-0166,,False,False,4
REQ-06353,P000194,ACC-0123,,False,False,6
REQ-06355,P000240,ACC-0212,ACC-0187,False,False,5
REQ-06356,P000079,ACC-0111,ACC-0160,False,False,10
REQ-06363,P000397,ACC-0062,ACC-0265,False,False,4
REQ-06364,P000210,ACC-0039,,False,False,4
REQ-06365,P000084,ACC-0171,,False,False,10
REQ-06366,P000160,ACC-0257,,False,False,10
REQ-06368,P000025,ACC-0239,,False,False,10
REQ-06369,P000286,ACC-0279,,False,False,4
REQ-06370,P000025,ACC-0157,ACC-0138,False,False,10
REQ-06371,P000127,ACC-0174,,False,False,10
REQ-06372,P000394,ACC-0122,,False,False,4
REQ-06373,P000430,ACC-0283,,False,False,4
REQ-06376,P000202,ACC-0207,,False,False,4
REQ-06379,P000352,ACC-0124,,False,False,4
REQ-06382,P000209,ACC-0161,,False,False,4
REQ-06383,P000380,ACC-0132,,False,False,4
REQ-06384,P000050,ACC-0204,,False,False,6
REQ-06385,P000170,ACC-0209,ACC-0222,False,False,6
REQ-06389,P000334,ACC-0157,,False,False,4
REQ-06391,P000220,ACC-0264,,False,False,5
REQ-06392,P000293,ACC-0207,,False,False,5
REQ-06393,P000157,ACC-0191,,False,False,10
REQ-06397,P000290,ACC-0167,ACC-0112,False,False,4
REQ-06398,P000310,ACC-0170,,False,False,4
REQ-06399,P000087,ACC-0111,,False,False,7
REQ-06400,P000291,ACC-0267,,False,False,5
REQ-06402,P000131,ACC-0264,ACC-0207,False,False,7
REQ-06403,P000236,ACC-0206,,False,False,5
REQ-06404,P000005,ACC-0190,ACC-0206,False,False,10
REQ-06405,P000200,ACC-0188,ACC-0170,False,False,4
REQ-06408,P000267,ACC-0295,,False,False,5
REQ-06409,P000269,ACC-0022,ACC-0164,True,True,4
REQ-06410,P000283,ACC-0058,,False,False,5
REQ-06411,P000426,ACC-0123,,False,False,4
REQ-06417,P000001,ACC-0138,ACC-0140,False,False,10
REQ-06419,P000112,ACC-0059,,False,False,10
REQ-06421,P000335,ACC-0150,,False,False,4
REQ-06424,P000105,ACC-0283,,False,False,6
REQ-06425,P000137,ACC-0184,,False,False,7
REQ-06428,P000090,ACC-0194,,False,False,10
REQ-06432,P000237,ACC-0142,ACC-0144,False,False,5
REQ-06433,P000194,ACC-0299,,False,False,6
REQ-06434,P000115,ACC-0177,ACC-0106,False,False,9
REQ-06435,P000330,ACC-0148,,False,False,4
REQ-06439,P000417,ACC-0287,,False,False,4
REQ-06440,P000097,ACC-0022,,False,False,6
REQ-06442,P000096,ACC-0263,,False,False,8
REQ-06444,P000197,ACC-0229,,False,False,4
REQ-06448,P000105,ACC-0145,,False,False,6
REQ-06449,P000273,ACC-0295,,False,False,4
REQ-06450,P000032,ACC-0131,ACC-0195,False,False,9
REQ-06452,P000268,ACC-0181,ACC-0153,False,False,4
REQ-06453,P000295,ACC-0125,ACC-0155,False,False,5
REQ-06455,P000222,ACC-0166,,False,False,5
REQ-06458,P000080,ACC-0156,,False,False,10
REQ-06462,P000286,ACC-0130,ACC-0278,False,False,4
REQ-06464,P000430,ACC-0022,,False,False,4
REQ-06465,P000383,ACC-0287,,False,False,4
REQ-06467,P000037,ACC-0130,,False,False,10
REQ-06468,P000048,ACC-0246,,False,False,5
REQ-06469,P000308,ACC-0197,,False,False,4
REQ-06471,P000111,ACC-0101,,False,False,10
REQ-06475,P000236,ACC-0253,,False,False,5
REQ-06480,P000099,ACC-0254,ACC-0277,False,False,9
REQ-06481,P000048,ACC-0125,,False,False,5
REQ-06483,P000264,ACC-0177,ACC-0185,False,False,4
REQ-06484,P000023,ACC-0229,,False,False,10
REQ-06486,P000338,ACC-0170,ACC-0109,False,False,4
REQ-06490,P000106,ACC-0102,ACC-0279,False,False,10
REQ-06492,P000325,ACC-0063,,False,False,4
REQ-06493,P000417,ACC-0193,,False,False,4
REQ-06494,P000360,ACC-0133,,False,False,4
REQ-06495,P000131,ACC-0249,,False,False,7
REQ-06497,P000283,ACC-0152,,False,False,5
REQ-06498,P000177,ACC-0277,,False,False,5
REQ-06501,P000355,ACC-0182,,False,False,4
REQ-06503,P000123,ACC-0102,,False,False,5
REQ-06504,P000115,ACC-0222,ACC-0187,False,False,9
REQ-06505,P000332,ACC-0288,ACC-0055,False,False,4
REQ-06508,P000117,ACC-0132,,False,False,8
REQ-06509,P000231,ACC-0252,,False,False,5
REQ-06511,P000204,ACC-0063,ACC-0150,False,False,4
REQ-06512,P000340,ACC-0121,,False,False,4
REQ-06514,P000270,ACC-0266,,False,False,4
REQ-06518,P000050,ACC-0102,,False,False,6
REQ-06520,P000375,ACC-0170,ACC-0239,False,False,4
REQ-06521,P000107,ACC-0033,ACC-0007,True,True,10
REQ-06522,P000422,ACC-0125,,False,False,4
REQ-06526,P000106,ACC-0063,,False,False,10
REQ-06527,P000233,ACC-0104,,False,False,5
REQ-06529,P000428,ACC-0180,,False,False,4
REQ-06532,P000326,ACC-0132,ACC-0285,False,False,4
REQ-06535,P000347,ACC-0034,,False,False,4
REQ-06538,P000171,ACC-0155,,False,False,5
