request_id,phrase,canonical_descriptor
REQ-06213,hotel lobby,clean
REQ-06213,smoky,smoky
REQ-06213,citrus,citrus
REQ-06214,fresh,fresh
REQ-06214,freshly washed,clean
REQ-06214,sweet,sweet
REQ-06215,leather,leather
REQ-06217,leather,leather
REQ-06217,vanilla,gourmand
REQ-06218,dark,dark
REQ-06220,fresh,fresh
REQ-06220,freshly washed,clean
REQ-06220,smoky,smoky
REQ-06221,citrus,citrus
REQ-06222,sweet,sweet
REQ-06223,fresh,fresh
REQ-06223,freshly washed,clean
REQ-06223,mineral,mineral
REQ-06224,musk,musky
REQ-06227,dark,dark
REQ-06228,vanilla,gourmand
REQ-06229,smoky,smoky
REQ-06231,powdery,powdery
REQ-06232,ozone,ozonic
REQ-06232,vanilla,gourmand
REQ-06234,vanilla,gourmand
REQ-06236,aquatic,aquatic
REQ-06238,musk,musky
REQ-06239,powdery,powdery
REQ-06240,sweet,sweet
REQ-06242,smoky,smoky
REQ-06243,green,green
REQ-06245,vanilla,gourmand
REQ-06246,leather,leather
REQ-06246,vanilla,gourmand
REQ-06249,sweet,sweet
REQ-06251,spicy,spicy
REQ-06251,citrus,citrus
REQ-06252,musk,musky
REQ-06252,powdery,powdery
REQ-06254,citrus,citrus
REQ-06254,ozone,ozonic
REQ-06256,amber,amber
REQ-06256,smoky,smoky
REQ-06257,woody,woody
REQ-06257,leather,leather
REQ-06258,aquatic,aquatic
REQ-06259,powdery,powdery
REQ-06260,leather,leather
REQ-06261,citrus,citrus
REQ-06262,powdery,powdery
REQ-06263,musk,musky
REQ-06263,sweet,sweet
REQ-06264,leather,leather
REQ-06266,clean,clean
REQ-06267,wet stone,mineral
REQ-06267,sweet,sweet
REQ-06273,woody,woody
REQ-06273,musk,musky
REQ-06275,citrus,citrus
REQ-06276,fresh cut grass,green
REQ-06277,citrus,citrus
REQ-06279,clean,clean
REQ-06281,musk,musky
REQ-06281,aquatic,aquatic
REQ-06282,clean,clean
REQ-06284,powdery,powdery
REQ-06289,smoky,smoky
REQ-06289,citrus,citrus
REQ-06298,citrus,citrus
REQ-06299,fresh,fresh
REQ-06299,sweet,sweet
REQ-06303,smoky,smoky
REQ-06303,sweet,sweet
REQ-06308,clean,clean
REQ-06308,hotel lobby,clean
REQ-06309,green,green
REQ-06310,powdery,powdery
REQ-06312,fresh,fresh
REQ-06313,citrus,citrus
REQ-06315,clean,clean
REQ-06315,musky,musky
REQ-06315,musk,musky
REQ-06316,fresh,fresh
REQ-06316,clean,clean
REQ-06316,vanilla,gourmand
REQ-06318,vanilla,gourmand
REQ-06319,sweet,sweet
REQ-06320,sweet,sweet
REQ-06321,powdery,powdery
REQ-06322,sweet,sweet
REQ-06326,leather,leather
REQ-06327,musk,musky
REQ-06330,clean,clean
REQ-06331,barbershop,fougere
REQ-06333,leather,leather
REQ-06334,musk,musky
REQ-06335,leather,leather
REQ-06335,vanilla,gourmand
REQ-06338,sweet,sweet
REQ-06340,leather,leather
REQ-06341,spicy,spicy
REQ-06342,citrus,citrus
REQ-06342,vanilla,gourmand
REQ-06344,sweet,sweet
REQ-06345,dark,dark
REQ-06345,citrus,citrus
REQ-06347,sweet,sweet
REQ-06349,leather,leather
REQ-06350,clean,clean
REQ-06351,leather,leather
REQ-06352,barbershop,fougere
REQ-06353,musk,musky
REQ-06354,barbershop,fougere
REQ-06355,musk,musky
REQ-06356,citrus,citrus
REQ-06356,ozonic,ozonic
REQ-06357,citrus,citrus
REQ-06359,sweet,sweet
REQ-06360,ozone,ozonic
REQ-06361,clean,clean
REQ-06361,hotel lobby,clean
REQ-06362,powdery,powdery
REQ-06362,barbershop,fougere
REQ-06363,wet stone,mineral
REQ-06363,leather,leather
REQ-06364,leather,leather
REQ-06364,coffee,gourmand
REQ-06365,green,green
REQ-06365,powdery,powdery
REQ-06366,barbershop,fougere
REQ-06367,wet stone,mineral
REQ-06368,amber,amber
REQ-06370,smoky,smoky
REQ-06371,vanilla,gourmand
REQ-06373,smoky,smoky
REQ-06374,citrus,citrus
REQ-06375,sweet,sweet
REQ-06376,vanilla,gourmand
REQ-06377,vanilla,gourmand
REQ-06379,spicy,spicy
REQ-06380,mineral,mineral
REQ-06381,vanilla,gourmand
REQ-06383,citrus,citrus
REQ-06383,musk,musky
REQ-06384,citrus,citrus
REQ-06385,ozonic,ozonic
REQ-06385,sweet,sweet
REQ-06386,smoke,smoky
REQ-06386,fireplace,smoky
REQ-06386,vanilla,gourmand
REQ-06387,fresh,fresh
REQ-06387,vanilla,gourmand
REQ-06390,fresh,fresh
REQ-06391,fresh,fresh
REQ-06391,fresh cut grass,green
REQ-06392,powdery,powdery
REQ-06393,forest,woody
REQ-06393,after rain,ozonic
REQ-06394,leather,leather
REQ-06394,coffee,gourmand
REQ-06397,musk,musky
REQ-06399,aquatic,aquatic
REQ-06400,citrus,citrus
REQ-06401,spicy,spicy
REQ-06401,powdery,powdery
REQ-06401,sweet,sweet
REQ-06402,sweet,sweet
REQ-06403,fresh,fresh
REQ-06403,freshly washed,clean
REQ-06403,powdery,powdery
REQ-06404,smoky,smoky
REQ-06404,leather,leather
REQ-06405,smoky,smoky
REQ-06405,ozonic,ozonic
REQ-06408,aquatic,aquatic
REQ-06409,fresh,fresh
REQ-06409,fresh cut grass,green
REQ-06409,leather,leather
REQ-06410,leather,leather
REQ-06410,coffee,gourmand
REQ-06411,citrus,citrus
REQ-06412,amber,amber
REQ-06412,citrus,citrus
REQ-06413,forest,woody
REQ-06413,after rain,ozonic
REQ-06415,clean,clean
REQ-06419,smoky,smoky
REQ-06419,sweet,sweet
REQ-06420,sweet,sweet
REQ-06420,vanilla,gourmand
REQ-06423,floral,floral
REQ-06423,sweet,sweet
REQ-06424,clean,clean
REQ-06424,citrus,citrus
REQ-06429,clean,clean
REQ-06430,musk,musky
REQ-06431,dark,dark
REQ-06432,spicy,spicy
REQ-06433,smoke,smoky
REQ-06433,fireplace,smoky
REQ-06434,sweet,sweet
REQ-06435,musky,musky
REQ-06435,musk,musky
REQ-06435,aquatic,aquatic
REQ-06435,sweet,sweet
REQ-06436,floral,floral
REQ-06437,smoke,smoky
REQ-06437,fireplace,smoky
REQ-06438,citrus,citrus
REQ-06440,fresh,fresh
REQ-06441,citrus,citrus
REQ-06441,barbershop,fougere
REQ-06442,clean,clean
REQ-06442,smoky,smoky
REQ-06443,musk,musky
REQ-06446,citrus,citrus
REQ-06447,mineral,mineral
REQ-06448,mineral,mineral
REQ-06448,vanilla,gourmand
REQ-06449,aquatic,aquatic
REQ-06452,leather,leather
REQ-06453,amber,amber
REQ-06454,citrus,citrus
REQ-06454,vanilla,gourmand
REQ-06455,sweet,sweet
REQ-06456,fresh,fresh
REQ-06456,clean,clean
REQ-06456,smoky,smoky
REQ-06456,fresh cut grass,green
REQ-06458,citrus,citrus
REQ-06459,musk,musky
REQ-06460,citrus,citrus
REQ-06461,smoky,smoky
REQ-06461,green,green
REQ-06461,vanilla,gourmand
REQ-06463,vanilla,gourmand
REQ-06465,fresh,fresh
REQ-06465,freshly washed,clean
REQ-06468,clean,clean
REQ-06468,hotel lobby,clean
REQ-06471,vanilla,gourmand
REQ-06472,clean,clean
REQ-06473,fresh,fresh
REQ-06473,freshly washed,clean
REQ-06474,sweet,sweet
REQ-06476,leather,leather
REQ-06479,sweet,sweet
REQ-06480,spicy,spicy
REQ-06481,leather,leather
REQ-06481,powdery,powdery
REQ-06483,powdery,powdery
REQ-06484,sweet,sweet
REQ-06485,leather,leather
REQ-06486,green,green
REQ-06486,powdery,powdery
REQ-06490,leather,leather
REQ-06491,vanilla,gourmand
REQ-06494,fresh,fresh
REQ-06494,fresh cut grass,green
REQ-06495,citrus,citrus
REQ-06496,citrus,citrus
REQ-06497,sweet,sweet
REQ-06498,citrus,citrus
REQ-06499,fresh cut grass,green
REQ-06501,citrus,citrus
REQ-06502,musk,musky
REQ-06505,leather,leather
REQ-06505,coffee,gourmand
REQ-06507,smoky,smoky
REQ-06509,spicy,spicy
REQ-06509,powdery,powdery
REQ-06512,clean,clean
REQ-06515,clean,clean
REQ-06515,hotel lobby,clean
REQ-06518,sweet,sweet
REQ-06518,vanilla,gourmand
REQ-06519,floral,floral
REQ-06520,fresh,fresh
REQ-06522,clean,clean
REQ-06523,vanilla,gourmand
REQ-06523,barbershop,fougere
REQ-06526,clean,clean
REQ-06526,musky,musky
REQ-06526,musk,musky
REQ-06527,sweet,sweet
REQ-06530,leather,leather
REQ-06533,spicy,spicy
REQ-06534,clean,clean
REQ-06538,sweet,sweet
REQ-06539,clean,clean
REQ-06540,powdery,powdery
REQ-06541,barbershop,fougere
REQ-06542,fresh,fresh
REQ-06542,freshly washed,clean
REQ-06542,smoky,smoky
REQ-06542,spicy,spicy
REQ-06542,leather,leather
REQ-06543,aquatic,aquatic
REQ-06546,dark,dark
REQ-06546,floral,floral
REQ-06548,fresh,fresh
REQ-06548,freshly washed,clean
REQ-06552,ozone,ozonic
REQ-06552,sweet,sweet
REQ-06553,floral,floral
REQ-06554,vanilla,gourmand
REQ-06556,clean,clean
REQ-06557,clean,clean
REQ-06557,woody,woody
REQ-06558,aquatic,aquatic
REQ-06558,leather,leather
REQ-06560,amber,amber
REQ-06560,leather,leather
REQ-06562,musk,musky
REQ-06562,leather,leather
REQ-06563,leather,leather
REQ-06564,leather,leather
REQ-06565,mineral,mineral
REQ-06567,smoky,smoky
REQ-06567,citrus,citrus
REQ-06568,vanilla,gourmand
REQ-06574,smoke,smoky
REQ-06574,fireplace,smoky
REQ-06574,citrus,citrus
REQ-06576,fresh,fresh
REQ-06576,clean,clean
REQ-06579,citrus,citrus
REQ-06580,amber,amber
REQ-06581,spicy,spicy
REQ-06583,spicy,spicy
REQ-06583,after rain,ozonic
REQ-06585,sweet,sweet
REQ-06586,clean,clean
REQ-06586,musk,musky
REQ-06586,powdery,powdery
REQ-06590,fresh,fresh
REQ-06590,freshly washed,clean
REQ-06591,vanilla,gourmand
REQ-06593,powdery,powdery
REQ-06594,smoky,smoky
REQ-06596,citrus,citrus
REQ-06597,forest,woody
REQ-06597,after rain,ozonic
REQ-06597,leather,leather
REQ-06598,musk,musky
REQ-06599,vanilla,gourmand
REQ-06600,smoke,smoky
REQ-06600,fireplace,smoky
REQ-06601,citrus,citrus
REQ-06603,clean,clean
REQ-06603,citrus,citrus
REQ-06604,sweet,sweet
REQ-06609,ozone,ozonic
REQ-06609,leather,leather
REQ-06611,clean,clean
REQ-06612,amber,amber
REQ-06613,clean,clean
REQ-06615,musk,musky
REQ-06616,smoky,smoky
REQ-06617,leather,leather
REQ-06617,vanilla,gourmand
REQ-06617,coffee,gourmand
REQ-06619,sweet,sweet
REQ-06621,clean,clean
REQ-06622,smoky,smoky
REQ-06623,powdery,powdery
REQ-06624,powdery,powdery
REQ-06625,woody,woody
REQ-06626,amber,amber
REQ-06626,leather,leather
REQ-06628,woody,woody
REQ-06630,vanilla,gourmand
REQ-06631,musk,musky
REQ-06634,citrus,citrus
REQ-06637,musk,musky
REQ-06637,leather,leather
REQ-06638,smoky,smoky
REQ-06638,musk,musky
REQ-06640,citrus,citrus
REQ-06640,leather,leather
REQ-06641,spicy,spicy
REQ-06642,powdery,powdery
REQ-06644,clean,clean
REQ-06646,leather,leather
REQ-06647,woody,woody
REQ-06650,smoky,smoky
REQ-06652,leather,leather
REQ-06654,coffee,gourmand
REQ-06655,citrus,citrus
REQ-06656,vanilla,gourmand
REQ-06658,fresh,fresh
REQ-06659,dark,dark
REQ-06660,musk,musky
REQ-06661,amber,amber
REQ-06662,vanilla,gourmand
REQ-06665,mineral,mineral
REQ-06668,musky,musky
REQ-06668,musk,musky
REQ-06668,sweet,sweet
REQ-06669,smoky,smoky
REQ-06670,leather,leather
REQ-06670,sweet,sweet
REQ-06672,powdery,powdery
REQ-06672,barbershop,fougere
REQ-06674,sweet,sweet
REQ-06675,vanilla,gourmand
REQ-06676,woody,woody
REQ-06676,vanilla,gourmand
REQ-06677,powdery,powdery
REQ-06678,smoky,smoky
REQ-06678,ozone,ozonic
REQ-06680,vanilla,gourmand
REQ-06681,leather,leather
REQ-06681,coffee,gourmand
REQ-06682,clean,clean
REQ-06683,leather,leather
REQ-06683,powdery,powdery
REQ-06685,sweet,sweet
REQ-06686,smoke,smoky
REQ-06686,fireplace,smoky
REQ-06686,ozonic,ozonic
REQ-06687,fresh,fresh
REQ-06688,smoky,smoky
REQ-06692,barbershop,fougere
REQ-06693,smoky,smoky
REQ-06695,powdery,powdery
REQ-06696,smoky,smoky
REQ-06698,ozonic,ozonic
REQ-06699,citrus,citrus
REQ-06700,forest,woody
REQ-06700,after rain,ozonic
REQ-06704,ozonic,ozonic
REQ-06705,vanilla,gourmand
REQ-06706,fresh,fresh
REQ-06706,fresh cut grass,green
REQ-06706,vanilla,gourmand
REQ-06707,leather,leather
REQ-06709,clean,clean
REQ-06711,leather,leather
REQ-06712,vanilla,gourmand
REQ-06713,forest,woody
REQ-06715,leather,leather
REQ-06716,smoke,smoky
REQ-06716,fireplace,smoky
REQ-06717,wet stone,mineral
REQ-06720,leather,leather
REQ-06721,forest,woody
REQ-06721,citrus,citrus
REQ-06721,after rain,ozonic
REQ-06722,dark,dark
REQ-06723,citrus,citrus
REQ-06723,sweet,sweet
REQ-06725,aquatic,aquatic
REQ-06726,fresh,fresh
REQ-06726,fresh cut grass,green
REQ-06728,clean,clean
REQ-06729,clean,clean
REQ-06732,musky,musky
REQ-06732,musk,musky
REQ-06734,clean,clean
REQ-06736,clean,clean
REQ-06736,mineral,mineral
REQ-06738,citrus,citrus
REQ-06740,dark,dark
REQ-06742,aquatic,aquatic
REQ-06742,sweet,sweet
REQ-06743,clean,clean
REQ-06744,spicy,spicy
REQ-06745,leather,leather
REQ-06749,mineral,mineral
REQ-06750,ozone,ozonic
REQ-06750,leather,leather
REQ-06752,clean,clean
REQ-06755,sweet,sweet
REQ-06757,smoky,smoky
REQ-06758,musk,musky
REQ-06758,sweet,sweet
REQ-06760,smoky,smoky
REQ-06760,musk,musky
REQ-06760,sweet,sweet
REQ-06762,powdery,powdery
REQ-06763,leather,leather
REQ-06765,powdery,powdery
REQ-06767,ozone,ozonic
REQ-06768,ozone,ozonic
REQ-06769,dark,dark
REQ-06770,leather,leather
REQ-06770,vanilla,gourmand
REQ-06770,coffee,gourmand
REQ-06771,fresh,fresh
REQ-06771,wet stone,mineral
REQ-06772,forest,woody
REQ-06772,after rain,ozonic
REQ-06772,leather,leather
REQ-06775,musk,musky
REQ-06775,leather,leather
REQ-06776,citrus,citrus
REQ-06780,leather,leather
REQ-06781,musk,musky
REQ-06785,musk,musky
REQ-06786,fresh,fresh
REQ-06787,sweet,sweet
REQ-06788,powdery,powdery
REQ-06792,forest,woody
REQ-06792,sweet,sweet
REQ-06793,leather,leather
REQ-06794,musk,musky
REQ-06794,powdery,powdery
REQ-06795,fresh,fresh
REQ-06795,freshly washed,clean
REQ-06800,musk,musky
REQ-06801,fresh,fresh
REQ-06801,vanilla,gourmand
REQ-06803,vanilla,gourmand
REQ-06805,sweet,sweet
REQ-06806,musky,musky
REQ-06806,musk,musky
REQ-06807,amber,amber
REQ-06812,clean,clean
REQ-06813,mineral,mineral
REQ-06814,powdery,powdery
REQ-06815,leather,leather
REQ-06815,coffee,gourmand
REQ-06816,leather,leather
REQ-06817,sweet,sweet
REQ-06818,smoky,smoky
REQ-06819,citrus,citrus
REQ-06821,sweet,sweet
REQ-06822,floral,floral
REQ-06822,powdery,powdery
REQ-06826,green,green
REQ-06826,musk,musky
REQ-06827,smoke,smoky
REQ-06827,fireplace,smoky
REQ-06827,green,green
REQ-06829,musk,musky
REQ-06830,citrus,citrus
REQ-06831,smoky,smoky
REQ-06832,fresh,fresh
REQ-06832,fresh cut grass,green
REQ-06834,freshly washed,clean
REQ-06839,musk,musky
REQ-06839,sweet,sweet
REQ-06840,musk,musky
REQ-06840,leather,leather
REQ-06841,citrus,citrus
REQ-06844,mineral,mineral
REQ-06846,spicy,spicy
REQ-06846,sweet,sweet
REQ-06852,sweet,sweet
REQ-06853,clean,clean
REQ-06853,hotel lobby,clean
REQ-06854,vanilla,gourmand
REQ-06855,smoky,smoky
REQ-06856,clean,clean
REQ-06857,citrus,citrus
REQ-06859,citrus,citrus
REQ-06860,clean,clean
REQ-06860,hotel lobby,clean
REQ-06862,smoky,smoky
REQ-06862,floral,floral
REQ-06863,smoky,smoky
REQ-06864,musky,musky
REQ-06864,musk,musky
REQ-06867,vanilla,gourmand
REQ-06868,smoke,smoky
REQ-06868,fireplace,smoky
REQ-06873,sweet,sweet
REQ-06874,clean,clean
REQ-06874,hotel lobby,clean
REQ-06874,sweet,sweet
REQ-06876,fresh,fresh
REQ-06876,fresh cut grass,green
REQ-06877,musky,musky
REQ-06877,musk,musky
REQ-06878,smoky,smoky
REQ-06883,clean,clean
REQ-06884,smoky,smoky
REQ-06885,sweet,sweet
REQ-06887,smoky,smoky
REQ-06887,powdery,powdery
REQ-06890,clean,clean
REQ-06893,green,green
REQ-06893,leather,leather
REQ-06894,vanilla,gourmand
REQ-06895,sweet,sweet
REQ-06896,green,green
REQ-06899,spicy,spicy
REQ-06899,powdery,powdery
REQ-06902,smoke,smoky
REQ-06902,fireplace,smoky
REQ-06905,ozone,ozonic
REQ-06905,sweet,sweet
REQ-06906,citrus,citrus
REQ-06907,vanilla,gourmand
REQ-06908,leather,leather
REQ-06908,barbershop,fougere
REQ-06909,clean,clean
REQ-06915,fresh,fresh
REQ-06915,citrus,citrus
REQ-06915,fresh cut grass,green
REQ-06916,vanilla,gourmand
REQ-06917,fresh,fresh
REQ-06918,woody,woody
REQ-06919,forest,woody
REQ-06920,smoky,smoky
REQ-06922,citrus,citrus
REQ-06922,ozonic,ozonic
REQ-06924,citrus,citrus
REQ-06927,smoky,smoky
REQ-06927,ozonic,ozonic
REQ-06929,powdery,powdery
REQ-06930,spicy,spicy
REQ-06930,vanilla,gourmand
REQ-06932,vanilla,gourmand
REQ-06936,smoky,smoky
REQ-06936,powdery,powdery
REQ-06938,clean,clean
REQ-06938,wet stone,mineral
REQ-06939,wet stone,mineral
REQ-06943,woody,woody
REQ-06943,citrus,citrus
REQ-06946,smoky,smoky
REQ-06948,smoky,smoky
REQ-06948,ozone,ozonic
REQ-06951,spicy,spicy
REQ-06952,dark,dark
REQ-06957,sweet,sweet
REQ-06958,sweet,sweet
REQ-06960,sweet,sweet
REQ-06962,woody,woody
REQ-06962,citrus,citrus
REQ-06963,sweet,sweet
REQ-06964,smoky,smoky
REQ-06964,musk,musky
REQ-06966,smoky,smoky
REQ-06966,musk,musky
REQ-06968,leather,leather
REQ-06968,coffee,gourmand
REQ-06969,smoky,smoky
REQ-06970,leather,leather
REQ-06972,smoky,smoky
REQ-06972,mineral,mineral
REQ-06973,sweet,sweet
REQ-06974,musk,musky
REQ-06977,leather,leather
REQ-06980,leather,leather
REQ-06982,powdery,powdery
REQ-06983,amber,amber
REQ-06983,smoky,smoky
REQ-06984,clean,clean
REQ-06987,leather,leather
REQ-06987,coffee,gourmand
REQ-06991,smoky,smoky
REQ-06991,powdery,powdery
REQ-06995,smoky,smoky
REQ-06997,vanilla,gourmand
REQ-06998,smoky,smoky
REQ-07000,spicy,spicy
REQ-07003,sweet,sweet
REQ-07004,musk,musky
REQ-07006,leather,leather
REQ-07006,coffee,gourmand
REQ-07008,citrus,citrus
REQ-07008,leather,leather
REQ-07009,musk,musky
REQ-07010,smoky,smoky
REQ-07012,fresh,fresh
REQ-07012,floral,floral
REQ-07013,clean,clean
REQ-07014,mineral,mineral
REQ-07017,powdery,powdery
REQ-07021,clean,clean
REQ-07021,hotel lobby,clean
REQ-07022,leather,leather
REQ-07023,musk,musky
REQ-07023,wet stone,mineral
REQ-07026,clean,clean
REQ-07027,vanilla,gourmand
REQ-07028,vanilla,gourmand
REQ-07030,vanilla,gourmand
REQ-07033,citrus,citrus
REQ-07034,barbershop,fougere
REQ-07036,citrus,citrus
REQ-07037,citrus,citrus
REQ-07038,dark,dark
REQ-07038,smoky,smoky
REQ-07039,smoky,smoky
REQ-07040,smoke,smoky
REQ-07040,fireplace,smoky
REQ-07042,powdery,powdery
REQ-07044,smoke,smoky
REQ-07044,fireplace,smoky
REQ-07044,sweet,sweet
REQ-07045,vanilla,gourmand
REQ-07046,vanilla,gourmand
REQ-07047,leather,leather
REQ-07047,powdery,powdery
REQ-07047,barbershop,fougere
REQ-07050,citrus,citrus
REQ-07052,citrus,citrus
REQ-07053,smoky,smoky
REQ-07054,dark,dark
REQ-07054,musk,musky
REQ-07055,vanilla,gourmand
REQ-07059,smoky,smoky
REQ-07059,powdery,powdery
REQ-07062,musky,musky
REQ-07062,musk,musky
REQ-07063,citrus,citrus
REQ-07063,musk,musky
REQ-07064,sweet,sweet
REQ-07065,fresh,fresh
REQ-07067,citrus,citrus
REQ-07070,spicy,spicy
REQ-07070,musk,musky
REQ-07070,powdery,powdery
REQ-07074,spicy,spicy
REQ-07075,leather,leather
REQ-07075,vanilla,gourmand
REQ-07075,coffee,gourmand
REQ-07076,musk,musky
REQ-07077,citrus,citrus
REQ-07078,ozonic,ozonic
REQ-07078,powdery,powdery
REQ-07080,ozonic,ozonic
REQ-07080,sweet,sweet
REQ-07082,ozone,ozonic
REQ-07082,leather,leather
REQ-07082,powdery,powdery
REQ-07085,forest,woody
REQ-07085,musk,musky
REQ-07086,powdery,powdery
REQ-07087,leather,leather
REQ-07087,vanilla,gourmand
REQ-07087,coffee,gourmand
REQ-07089,smoke,smoky
REQ-07089,fireplace,smoky
REQ-07090,powdery,powdery
REQ-07093,sweet,sweet
REQ-07094,fresh,fresh
REQ-07094,musk,musky
REQ-07095,clean,clean
REQ-07095,sweet,sweet
REQ-07096,fresh,fresh
REQ-07096,fresh cut grass,green
REQ-07098,dark,dark
REQ-07098,green,green
REQ-07100,smoky,smoky
REQ-07100,musk,musky
REQ-07104,citrus,citrus
REQ-07105,smoke,smoky
REQ-07105,fireplace,smoky
REQ-07108,leather,leather
REQ-07110,smoky,smoky
REQ-07118,smoky,smoky
REQ-07119,fresh,fresh
REQ-07120,vanilla,gourmand
REQ-07121,musk,musky
REQ-07121,ozone,ozonic
REQ-07126,sweet,sweet
REQ-07129,powdery,powdery
REQ-07130,fresh,fresh
REQ-07130,freshly washed,clean
REQ-07130,vanilla,gourmand
REQ-07131,smoky,smoky
REQ-07131,vanilla,gourmand
REQ-07134,sweet,sweet
REQ-07135,sweet,sweet
REQ-07136,leather,leather
REQ-07138,clean,clean
REQ-07139,sweet,sweet
REQ-07140,leather,leather
REQ-07141,smoky,smoky
REQ-07141,sweet,sweet
REQ-07146,leather,leather
REQ-07147,smoky,smoky
REQ-07147,sweet,sweet
REQ-07148,fresh,fresh
REQ-07148,freshly washed,clean
REQ-07148,leather,leather
REQ-07152,aquatic,aquatic
REQ-07153,clean,clean
REQ-07153,hotel lobby,clean
REQ-07153,powdery,powdery
REQ-07155,clean,clean
REQ-07155,musk,musky
REQ-07157,smoky,smoky
REQ-07158,citrus,citrus
REQ-07159,clean,clean
REQ-07160,vanilla,gourmand
REQ-07161,woody,woody
REQ-07163,leather,leather
REQ-07165,powdery,powdery
REQ-07169,smoke,smoky
REQ-07169,fireplace,smoky
REQ-07171,clean,clean
REQ-07173,leather,leather
REQ-07174,musk,musky
REQ-07177,citrus,citrus
REQ-07178,citrus,citrus
REQ-07179,powdery,powdery
REQ-07182,aquatic,aquatic
REQ-07185,sweet,sweet
REQ-07186,powdery,powdery
REQ-07186,vanilla,gourmand
REQ-07187,powdery,powdery
REQ-07190,citrus,citrus
REQ-07191,sweet,sweet
REQ-07194,citrus,citrus
REQ-07195,sweet,sweet
REQ-07197,barbershop,fougere
REQ-07199,green,green
REQ-07200,musk,musky
REQ-07201,vanilla,gourmand
REQ-07202,smoky,smoky
REQ-07203,sweet,sweet
REQ-07205,clean,clean
REQ-07206,leather,leather
REQ-07207,citrus,citrus
REQ-07207,leather,leather
REQ-07210,barbershop,fougere
REQ-07211,smoky,smoky
REQ-07214,sweet,sweet
REQ-07215,amber,amber
REQ-07217,leather,leather
REQ-07217,vanilla,gourmand
REQ-07219,leather,leather
REQ-07219,coffee,gourmand
REQ-07220,smoky,smoky
REQ-07222,leather,leather
REQ-07224,clean,clean
REQ-07224,hotel lobby,clean
REQ-07224,sweet,sweet
REQ-07229,citrus,citrus
REQ-07229,sweet,sweet
REQ-07231,smoky,smoky
REQ-07232,leather,leather
REQ-07233,woody,woody
REQ-07234,smoky,smoky
REQ-07234,leather,leather
REQ-07234,vanilla,gourmand
REQ-07236,leather,leather
REQ-07236,vanilla,gourmand
REQ-07236,coffee,gourmand
REQ-07237,leather,leather
REQ-07238,citrus,citrus
REQ-07239,clean,clean
REQ-07239,vanilla,gourmand
REQ-07240,smoky,smoky
REQ-07243,musk,musky
REQ-07253,musk,musky
REQ-07253,sweet,sweet
REQ-07258,clean,clean
REQ-07259,vanilla,gourmand
REQ-07261,fresh,fresh
REQ-07261,clean,clean
REQ-07261,freshly washed,clean
REQ-07262,clean,clean
REQ-07263,ozonic,ozonic
REQ-07263,vanilla,gourmand
REQ-07264,powdery,powdery
REQ-07265,spicy,spicy
REQ-07265,ozone,ozonic
REQ-07270,fresh,fresh
REQ-07270,fresh cut grass,green
REQ-07272,citrus,citrus
REQ-07273,musk,musky
REQ-07275,fresh,fresh
REQ-07275,powdery,powdery
REQ-07276,leather,leather
REQ-07278,floral,floral
REQ-07279,leather,leather
REQ-07280,vanilla,gourmand
REQ-07281,clean,clean
REQ-07285,forest,woody
REQ-07285,after rain,ozonic
REQ-07286,musk,musky
REQ-07287,sweet,sweet
REQ-07288,fresh,fresh
REQ-07289,powdery,powdery
REQ-07289,sweet,sweet
REQ-07290,floral,floral
REQ-07290,citrus,citrus
REQ-07291,leather,leather
REQ-07295,green,green
REQ-07299,leather,leather
REQ-07302,clean,clean
REQ-07302,smoky,smoky
REQ-07302,leather,leather
REQ-07303,powdery,powdery
REQ-07308,musk,musky
REQ-07309,clean,clean
REQ-07314,dark,dark
REQ-07315,ozonic,ozonic
REQ-07315,powdery,powdery
REQ-07316,barbershop,fougere
REQ-07320,musk,musky
REQ-07320,ozonic,ozonic
REQ-07321,leather,leather
REQ-07323,clean,clean
REQ-07323,hotel lobby,clean
REQ-07326,sweet,sweet
REQ-07327,floral,floral
REQ-07329,vanilla,gourmand
REQ-07330,powdery,powdery
REQ-07330,vanilla,gourmand
REQ-07333,vanilla,gourmand
REQ-07334,vanilla,gourmand
REQ-07335,fresh,fresh
REQ-07335,freshly washed,clean
REQ-07336,amber,amber
REQ-07338,clean,clean
REQ-07339,powdery,powdery
REQ-07340,smoke,smoky
REQ-07340,fireplace,smoky
